CountyName,ZCTA,CPI2000,Nplwha2004,DeathCount2000,DeathCount2001,DeathCount2002,DeathCount2003,DeathCount2004,IndivInPov,PerCapInc,Pop,PovertyPercentage,InLaborForce,Unemployed
Westchester,10523,1.223,2605,68,42,44,29,36,482,29786,7489,0.08454262,3775,167
Westchester,10511,1.223,2605,68,42,44,29,36,85,29975,2189,0.08454262,1150,38
Westchester,10552,1.223,2605,68,42,44,29,36,1278,30677,19948,0.08454262,10803,529
Westchester,10603,1.223,2605,68,42,44,29,36,1126,31114,16389,0.08454262,8799,395
Westchester,10519,1.223,2605,68,42,44,29,36,0,31298,156,0.08454262,80,7
Westchester,10594,1.223,2605,68,42,44,29,36,242,31716,5460,0.08454262,2637,90
Westchester,10567,1.223,2605,68,42,44,29,36,517,31821,17805,0.08454262,8894,247
Westchester,10598,1.223,2605,68,42,44,29,36,747,33863,29368,0.08454262,15252,323
Westchester,10707,1.223,2605,68,42,44,29,36,559,34361,9447,0.08454262,4671,131
Westchester,10591,1.223,2605,68,42,44,29,36,1208,34940,21590,0.08454262,11743,456
Westchester,10522,1.223,2605,68,42,44,29,36,555,35090,10622,0.08454262,5385,184
Westchester,10604,1.223,2605,68,42,44,29,36,938,35285,10430,0.08454262,5269,304
Westchester,10578,1.223,2605,68,42,44,29,36,0,36119,661,0.08454262,337,12
Westchester,10507,1.223,2605,68,42,44,29,36,518,36381,7646,0.08454262,2944,127
Westchester,10607,1.223,2605,68,42,44,29,36,327,36877,7493,0.08454262,4280,165
Westchester,10520,1.223,2605,68,42,44,29,36,486,39319,12590,0.08454262,6488,149
Westchester,10709,1.223,2605,68,42,44,29,36,367,40731,9093,0.08454262,4133,147
Westchester,10543,1.223,2605,68,42,44,29,36,1247,40760,19427,0.08454262,9475,343
Westchester,10501,1.223,2605,68,42,44,29,36,24,41077,843,0.08454262,372,5
Westchester,10530,1.223,2605,68,42,44,29,36,409,43656,12453,0.08454262,7253,223
Westchester,10589,1.223,2605,68,42,44,29,36,169,43884,7363,0.08454262,3216,58
Westchester,10570,1.223,2605,68,42,44,29,36,386,45182,12366,0.08454262,6019,107
Westchester,10527,1.223,2605,68,42,44,29,36,20,45701,1097,0.08454262,511,12
Westchester,10528,1.223,2605,68,42,44,29,36,671,46058,12312,0.08454262,5776,141
Westchester,10549,1.223,2605,68,42,44,29,36,1289,46138,15327,0.08454262,7949,275
Westchester,10605,1.223,2605,68,42,44,29,36,923,46263,17414,0.08454262,9355,230
Westchester,10502,1.223,2605,68,42,44,29,36,68,47418,4935,0.08454262,2447,56
Westchester,10546,1.223,2605,68,42,44,29,36,14,49293,1224,0.08454262,715,19
Westchester,10560,1.223,2605,68,42,44,29,36,100,49744,4941,0.08454262,2571,107
Westchester,10536,1.223,2605,68,42,44,29,36,258,50455,10612,0.08454262,5004,77
Westchester,10803,1.223,2605,68,42,44,29,36,522,50943,12124,0.08454262,5893,190
Westchester,10590,1.223,2605,68,42,44,29,36,116,51017,7212,0.08454262,3783,67
Westchester,10706,1.223,2605,68,42,44,29,36,343,51054,9187,0.08454262,4908,162
Westchester,10708,1.223,2605,68,42,44,29,36,816,54293,22411,0.08454262,12025,353
Westchester,10533,1.223,2605,68,42,44,29,36,223,56666,7464,0.08454262,3698,81
Westchester,10804,1.223,2605,68,42,44,29,36,292,57088,14131,0.08454262,7001,157
Westchester,10526,1.223,2605,68,42,44,29,36,70,58142,1652,0.08454262,859,19
Westchester,10510,1.223,2605,68,42,44,29,36,227,58992,9963,0.08454262,4767,274
Westchester,10518,1.223,2605,68,42,44,29,36,19,60782,1552,0.08454262,865,0
Westchester,10577,1.223,2605,68,42,44,29,36,173,64946,3454,0.08454262,1702,99
Westchester,10504,1.223,2605,68,42,44,29,36,126,65405,7185,0.08454262,3452,40
Westchester,10538,1.223,2605,68,42,44,29,36,445,67269,16780,0.08454262,8531,205
Westchester,10583,1.223,2605,68,42,44,29,36,1099,70450,39091,0.08454262,18188,339
Westchester,10576,1.223,2605,68,42,44,29,36,91,74127,4530,0.08454262,2350,63
Westchester,10506,1.223,2605,68,42,44,29,36,86,75723,5537,0.08454262,2679,14
Westchester,10580,1.223,2605,68,42,44,29,36,432,77721,16737,0.08454262,7356,143
Westchester,10503,1.223,2605,68,42,44,29,36,0,78591,115,0.08454262,64,8
Westchester,10514,1.223,2605,68,42,44,29,36,306,78647,12004,0.08454262,5774,67
Wyoming,14030,1.042,15,0,0,0,0,0,40,5716,539,0.0774537,295.6666667,8.666666667
Wyoming,14004,1.042,15,0,0,0,0,0,217,6103,4080,0.0774537,1838,89
Wyoming,14481,1.042,15,0,0,0,0,0,71,7150,1838,0.0774537,469,18
Wyoming,14009,1.042,15,0,0,0,0,0,198,8499,2848,0.0774537,1392.5,81
Wyoming,14011,1.042,15,0,0,0,0,0,224,8830,4085,0.0774537,1523.5,87.5
Wyoming,14530,1.042,15,0,0,0,0,0,262,9385,2890,0.0774537,1515,131.5
Wyoming,14550,1.042,15,0,0,0,0,0,125,15488,1732,0.0774537,915,59
Wyoming,14427,1.042,15,0,0,0,0,0,311,16614,2181,0.0774537,1159,86
Wyoming,14569,1.042,15,0,0,0,0,0,618,17329,6481,0.0774537,3123,164
Yates,14456,1.042,9,0,0,0,0,0,788,5774,6739,0.11876334,3152,219.3333333
Yates,14544,1.042,9,0,0,0,0,0,75,10346,954,0.11876334,518.5,27.5
Yates,14478,1.042,9,0,0,0,0,0,93,15356,1364,0.11876334,834,236
Yates,14527,1.042,9,0,0,0,0,0,1660,17299,12970,0.11876334,6374,296
